"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"13.08.","00:00","Arena 1 Premium","Fudbal","Fortaleza - Velez","COPA LIBERTADORES"
"13.08.","00:00","Arena 2 Premium","Fudbal","Once Caldas - Huracan","COPA SUDAMERICANA"
"13.08.","01:00","Arena 5 Premium","Tenis","Center Court - Dan 6, drugi deo","Masters - Cincinnati"
"13.08.","01:00","Arena Tenis","Tenis","Grandstand Court - Dan 6, drugi deo","Masters - Cincinnati"
"13.08.","02:30","Arena 1 Premium","Fudbal","Peñarol - Racing","COPA LIBERTADORES"
"13.08.","17:00","Arena 5 Premium","Tenis","Center Court - Dan 7, prvi deo","Masters - Cincinnati"
"13.08.","17:00","Arena Tenis","Tenis","Grandstand Court - Dan 7","Masters - Cincinnati"
"13.08.","18:00","Arena Sport 2","Odbojka","Češka - Crna Gora","KVALIFIKACIJE ZA EVROPSKO PRVENSTVO"
"13.08.","19:00","Arena Sport 3","Odbojka","Grčka - Severna Makedonija","KVALIFIKACIJE ZA EVROPSKO PRVENSTVO"
"13.08.","20:10","Arena Sport 2","Bejzbol","Milwaukee Brewers - Pittsburgh Pirates","Major League Baseball"
"13.08.","21:00","Arena 1 Premium","Fudbal","PSG - Tottenham","UEFA Superkup"
"13.08.","21:00","Arena 3 Premium","Fudbal","Birmingham - Sheffield United","ENGLESKI LIGA KUP"
"14.08.","00:00","Arena 1 Premium","Fudbal","Cerro Porteño - Estudiantes","COPA LIBERTADORES"
"14.08.","00:00","Arena 2 Premium","Fudbal","Bolivar - Cienciano","COPA SUDAMERICANA"
"14.08.","01:00","Arena 5 Premium","Tenis","Center Court - Dan 7, drugi deo","Masters - Cincinnati"
"14.08.","02:30","Arena 1 Premium","Fudbal","Flamengo - Internacional","COPA LIBERTADORES"
"14.08.","17:00","Arena Tenis","Tenis","Center Court - Dan 8, prvi deo","Masters - Cincinnati"
"14.08.","19:05","Arena 5 Premium","Bejzbol","Baltimore Orioles - Seattle Mariners","Major League Baseball"
"14.08.","20:00","Arena 4 Premium","Fudbal","Shakhtar - Panathinaikos","UEFA LIGA EVROPE - Kvalifikacije"
"14.08.","20:45","Arena 2 Premium","Fudbal","Dundee - Rapid","UEFA LIGA KONFERENCIJA - Kvalifikacije"
"14.08.","21:00","Arena 1 Premium","Fudbal","Hibernian - Partizan","UEFA LIGA KONFERENCIJA - Kvalifikacije"
"14.08.","21:00","Arena 3 Premium","Fudbal","Legia - AEK Larnaca","UEFA LIGA EVROPE - Kvalifikacije"
"14.08.","21:00","Arena Tenis","Tenis","Cincinnati - ATP četvrtfinale 1","Masters - Cincinnati"
"15.08.","00:00","Arena 1 Premium","Fudbal","Botafogo - Quito","COPA LIBERTADORES"
"15.08.","00:00","Arena 2 Premium","Fudbal","Atletico MG - Godoy","COPA SUDAMERICANA"
"15.08.","01:00","Arena Tenis","Tenis","Center Court - Dan 8, drugi deo","Masters - Cincinnati"
"15.08.","02:30","Arena 1 Premium","Fudbal","Universitario - Palmeiras","COPA LIBERTADORES"
"15.08.","03:00","Arena Tenis","Tenis","Cincinnati - ATP četvrtfinale 2","Masters - Cincinnati"
"15.08.","10:45","Adrenalin","Moto Sport","Austrija: Slobodan Trening 1","MOTO GP"
